"network","model","NODF","wine","binmatnest.temperature","links","totalweight"
"M_PL_007_GC.csv","BVAZ",13.1108843537415,47.2377602307386,19.6468741508335,84,84
"M_PL_007_GC.csv","BSHUFFLE",19.7422696351268,63.883039638823,10.1267182416274,84,84
"M_PL_007_GC.csv","PATEFIELD",46.7994824016563,97.5747180142301,5.76100839756615,101,979
"M_PL_007_GC.csv","RND",9.02857142857143,22.0132720539993,23.9125897138479,84,84
"M_PL_007_GC.csv","MGEN",40.5868567939997,92.3463717636353,8.23156009401225,107,979
"M_PL_007_GC.csv","SHUFFLE",7.06836734693878,-15.3011746270086,43.7409762378693,84,979
"M_PL_007_GC.csv","VAZ",40.7167048637637,95.803030809754,5.94373266922059,84,979
"M_PL_007_GC.csv","SYTR",40.9095038015206,70.3117268681964,1.79432977514555,84,150
"M_PL_007_GC.csv","SWAP",35.0904761904762,91.9969543818374,6.77828158107922,84,979
"M_PL_007_GC.csv","WRND",8.01190476190476,5.65367873560182,36.8688695029667,84,979
"M_PL_007_GC.csv","BVAZ",10.4159863945578,25.6222491513945,26.0287434358724,84,84
"M_PL_007_GC.csv","BSHUFFLE",20.6789734075448,52.5175773526677,13.9599560217305,84,84
"M_PL_007_GC.csv","PATEFIELD",45.6072167997634,92.1053034244774,6.44020319189108,102,979
