"network","model","NODF","wine","binmatnest.temperature","links","totalweight"
"M_PL_007.csv","SHUFFLE",7.6847619047619,2.55874742014128,45.2818456197012,85,980
"M_PL_007.csv","VAZ",38.477037037037,93.703979876658,5.12151135726337,85,980
"M_PL_007.csv","SYTR",35.6296296296296,70.6437176282966,1.9353085447646,85,213
"M_PL_007.csv","SWAP",30.8530158730159,92.5419251242601,5.86240410380076,85,980
"M_PL_007.csv","WRND",5.52888888888889,15.1792869307556,24.8762698724558,85,980
"M_PL_007.csv","BVAZ",17.2413756613757,36.4516251807489,14.3330004314763,85,85
"M_PL_007.csv","BSHUFFLE",18.1341414141414,59.6879613581733,10.5054480234412,85,85
"M_PL_007.csv","PATEFIELD",40.7847041847042,93.7594891814331,5.8977013769133,100,980
"M_PL_007.csv","RND",8.00444444444444,-9.82156944225309,42.2551895828312,85,85
"M_PL_007.csv","MGEN",39.3839153439153,86.9698607730016,6.69884733420075,103,980
"M_PL_007.csv","SHUFFLE",6.3584126984127,1.74530639931746,40.9124531883202,85,980
"M_PL_007.csv","VAZ",40.2576470588235,91.6640871816126,5.36435862000063,85,980
"M_PL_007.csv","SYTR",48.229766573296,92.0405787303209,1.42948370459407,85,318
"M_PL_007.csv","SWAP",29.1644444444444,85.8057396565731,6.49165529556294,85,980
"M_PL_007.csv","WRND",5.91079365079365,4.12304761412405,33.9965833777276,85,980
"M_PL_007.csv","BVAZ",13.8880952380952,33.7290643965827,19.2786778247629,85,85
"M_PL_007.csv","BSHUFFLE",18.9146608946609,54.699745057144,10.2877535193355,85,85
"M_PL_007.csv","PATEFIELD",41.3522563985722,89.6722547180642,6.80228226363742,105,980
"M_PL_007.csv","RND",7.63269841269841,12.8498960955275,37.4165598069406,85,85
"M_PL_007.csv","MGEN",42.372030075188,92.0945154216997,8.65508028915723,114,980
"M_PL_007.csv","SHUFFLE",7.67555555555555,8.28584251835411,44.0831356254537,85,980
"M_PL_007.csv","VAZ",41.4611111111111,90.6355138666398,6.06572958200289,85,980
"M_PL_007.csv","SYTR",37.6453703703704,76.9410889261023,1.67819749946407,85,165
"M_PL_007.csv","SWAP",29.5458201058201,84.8994217039088,9.43107113548487,85,980
"M_PL_007.csv","WRND",5.64952380952381,-18.4204235111539,33.0297458937516,85,980
"M_PL_007.csv","BVAZ",15.9477056277056,36.9143070535681,16.3492888532441,85,85
"M_PL_007.csv","BSHUFFLE",18.3649639249639,66.5853473226348,9.03501357897449,85,85
"M_PL_007.csv","PATEFIELD",42.6720634920635,90.6186791151928,5.7490763631593,97,980
"M_PL_007.csv","RND",6.16285714285714,17.4513669997428,19.4053106225539,85,85
"M_PL_007.csv","MGEN",45.518354978355,93.823235668456,6.39374588908155,111,980
"M_PL_007.csv","SHUFFLE",7.03111111111111,-7.75191982275589,48.3386932185901,85,980
"M_PL_007.csv","VAZ",33.1775816993464,87.7209315143908,10.0482785808591,85,980
"M_PL_007.csv","SYTR",57.6022222222222,82.4312702480443,6.29379958341972,85,211
"M_PL_007.csv","SWAP",33.3735353535354,88.526980647157,6.14681757856803,85,980
"M_PL_007.csv","WRND",8.2584126984127,2.51613772550386,31.825381268277,85,980
"M_PL_007.csv","BVAZ",11.5140740740741,24.1045072736427,20.0923749967442,85,85
"M_PL_007.csv","BSHUFFLE",20.7227994227994,62.3036565896617,9.02339991852653,85,85
"M_PL_007.csv","PATEFIELD",44.9059649122807,97.0262966731759,4.66311309851535,100,980
"M_PL_007.csv","RND",8.05301587301587,10.4555621841949,34.8042468917773,85,85
"M_PL_007.csv","MGEN",36.2950793650794,89.9514472980712,6.36907414889827,116,980
"M_PL_007.csv","SHUFFLE",6.20619047619048,-9.76985915946781,42.1397403808825,85,980
"M_PL_007.csv","VAZ",36.5748148148148,95.6912278050937,5.04366659762462,85,980
"M_PL_007.csv","SYTR",36.6841425459073,65.4946319663877,2.34379235425194,85,150
"M_PL_007.csv","SWAP",36.255873015873,92.4001092506468,5.32854351723548,85,980
"M_PL_007.csv","WRND",8.16074074074074,11.0124540844962,30.7671285641077,85,980
"M_PL_007.csv","BVAZ",15.8177777777778,46.6303311756421,12.4607425189272,85,85
"M_PL_007.csv","BSHUFFLE",17.4646176046176,52.6109655871885,11.7326865838615,85,85
"M_PL_007.csv","PATEFIELD",42.1958152958153,95.6544406084207,5.21261622589831,105,980
"M_PL_007.csv","RND",6.8573544973545,11.9754410754221,24.7284085911009,85,85
"M_PL_007.csv","MGEN",40.2955555555556,94.8183291916785,5.39625897912093,107,980
"M_PL_007.csv","SHUFFLE",5.75,0.802918917718924,46.5505833949192,85,980
"M_PL_007.csv","VAZ",37.4993650793651,95.5552516909867,5.1331420824886,85,980
"M_PL_007.csv","SYTR",43.5284967320261,79.5620665092068,4.44061102602748,85,168
"M_PL_007.csv","SWAP",31.3874074074074,92.4977928383162,6.12720632493354,85,980
"M_PL_007.csv","WRND",7.99460317460317,3.27207869270332,33.9980055442399,85,980
"M_PL_007.csv","BVAZ",13.36,45.4892980525408,17.9811663264255,85,85
"M_PL_007.csv","BSHUFFLE",19.5073015873016,52.4474814839339,10.1592389737411,85,85
"M_PL_007.csv","PATEFIELD",43.4088311688312,97.4930977475945,4.86879801409303,102,980
"M_PL_007.csv","RND",6,7.60305650414655,35.7160962759962,85,85
"M_PL_007.csv","MGEN",40.7855026455026,92.5700821231582,5.82018646533714,115,980
"M_PL_007.csv","SHUFFLE",6.49555555555556,-3.11490567731757,41.2878033670919,85,980
"M_PL_007.csv","VAZ",43.8342857142857,95.2776440412609,5.3792808721819,85,980
"M_PL_007.csv","SYTR",54.1211111111111,75.4355573919423,6.11945842588737,85,158
"M_PL_007.csv","SWAP",28.1222222222222,90.6278765248517,6.22455751679483,85,980
"M_PL_007.csv","WRND",6.63269841269841,-3.53238834876164,25.7245422625595,85,980
"M_PL_007.csv","BVAZ",17.3860317460317,48.5694458785775,14.4903467606526,85,85
"M_PL_007.csv","BSHUFFLE",19.8304473304473,49.0903634887408,11.7180321507759,85,85
"M_PL_007.csv","PATEFIELD",41.1954497354497,88.0870478393449,6.80861036636344,106,980
"M_PL_007.csv","RND",6.13174603174603,9.18117390186358,33.0646817498393,85,85
"M_PL_007.csv","MGEN",36.1249206349206,95.0559135204017,6.15921414095475,104,980
"M_PL_007.csv","SHUFFLE",6.24888888888889,-6.60723991571633,43.3650212718556,85,980
"M_PL_007.csv","VAZ",35.9878835978836,94.1327916782715,5.3453251433266,85,980
"M_PL_007.csv","SYTR",39.5365811965812,69.3859979814787,5.22430999932762,85,161
"M_PL_007.csv","SWAP",32.7024242424242,86.6869576865019,6.99069429639566,85,980
"M_PL_007.csv","WRND",9.30285714285714,7.33549176121244,36.6798636545728,85,980
"M_PL_007.csv","BVAZ",20.3189225589226,52.7834151702739,11.772172869047,85,85
"M_PL_007.csv","BSHUFFLE",17.7184704184704,56.0516470409924,10.0087685301062,85,85
"M_PL_007.csv","PATEFIELD",43.3187301587302,92.5388637531599,7.31615942297763,110,980
"M_PL_007.csv","RND",5.56444444444444,11.6735435991688,29.6841752146595,85,85
"M_PL_007.csv","MGEN",46.2739105339105,95.5659459987996,6.44641287875422,117,980
"M_PL_007.csv","SHUFFLE",9.13507936507936,3.85562152087145,34.354296943686,85,980
"M_PL_007.csv","VAZ",41.1877777777778,95.0450522621229,5.69824126464319,85,980
"M_PL_007.csv","SYTR",46.5035087719298,77.1335273609215,5.53065823756757,85,223
"M_PL_007.csv","SWAP",37.1083501683502,92.6689704501628,5.65419199980181,85,980
"M_PL_007.csv","WRND",6.50333333333333,3.72544507388304,29.5292348844763,85,980
"M_PL_007.csv","BVAZ",13.1911111111111,30.7349413100066,20.3352731719584,85,85
"M_PL_007.csv","BSHUFFLE",16.255468975469,35.4791466872556,15.5908211807526,85,85
"M_PL_007.csv","PATEFIELD",40.6806349206349,92.1534698831474,7.90166220243434,106,980
"M_PL_007.csv","RND",9.17333333333333,-1.13923506897824,28.0740421963004,85,85
"M_PL_007.csv","MGEN",42.5340293040293,94.7389169611381,5.44925176326614,109,980
"M_PL_007.csv","SHUFFLE",5.33142857142857,3.54695631983501,53.7118507741815,85,980
"M_PL_007.csv","VAZ",38.4951322751323,90.3013271640553,7.43997298134304,85,980
"M_PL_007.csv","SYTR",44.1166137566138,82.9501941553575,2.51007843514326,85,174
"M_PL_007.csv","SWAP",31.3952188552189,89.120437363618,9.77191240124838,85,980
"M_PL_007.csv","WRND",7.98,14.8975998975515,28.7399106850715,85,980
"M_PL_007.csv","BVAZ",13.9639682539683,30.9920149144294,21.4363153059363,85,85
"M_PL_007.csv","BSHUFFLE",20.0166810966811,46.7720359050349,10.7662463970311,85,85
"M_PL_007.csv","PATEFIELD",42.701619047619,89.2009713803672,5.7384195410983,104,980
"M_PL_007.csv","RND",7.81777777777778,2.23332661498454,32.4070383504634,85,85
"M_PL_007.csv","MGEN",43.007264957265,92.64057514575,6.52837932681698,113,980
"M_PL_007.csv","SHUFFLE",5.76825396825397,-23.0262682655269,40.5095528928608,85,980
"M_PL_007.csv","VAZ",35.0855555555556,93.2487435815037,5.21150498660651,85,980
"M_PL_007.csv","SYTR",43.0518133718134,81.5100719445999,1.35193779243324,85,196
"M_PL_007.csv","SWAP",36.6685714285714,85.7114108565757,6.66607287473975,85,980
"M_PL_007.csv","WRND",7.46645502645503,-10.172554008538,25.2449597502618,85,980
"M_PL_007.csv","BVAZ",16.0267887667888,39.0029844372494,21.421106156261,85,85
"M_PL_007.csv","BSHUFFLE",18.4097546897547,48.220263671286,10.2662384464941,85,85
"M_PL_007.csv","PATEFIELD",44.7168253968254,94.0568470054729,6.57695091501514,112,980
"M_PL_007.csv","RND",8.95365079365079,-3.16673659692626,32.5018265565246,85,85
"M_PL_007.csv","MGEN",42.4988888888889,90.0329023479324,7.84955034525548,112,980
"M_PL_007.csv","SHUFFLE",6.07714285714286,-11.2723801762578,44.2071444248093,85,980
"M_PL_007.csv","VAZ",33.4609523809524,89.0180348714416,5.53743824139343,85,980
"M_PL_007.csv","SYTR",39.3161890397185,75.8384406062818,1.87815606523761,85,129
"M_PL_007.csv","SWAP",36.1328571428571,94.2829305284888,5.29630241322091,85,980
"M_PL_007.csv","WRND",6.65968253968254,0.919710437722675,34.7218006340584,85,980
"M_PL_007.csv","BVAZ",11.2739682539683,25.5486499903519,20.1501572342184,85,85
"M_PL_007.csv","BSHUFFLE",19.4067821067821,46.5620979224665,10.3864336615513,85,85
"M_PL_007.csv","PATEFIELD",46.0581562881563,94.335366507111,5.98134053452684,106,980
"M_PL_007.csv","RND",7.93174603174603,4.99008682579145,34.9380646060866,85,85
"M_PL_007.csv","MGEN",40.4161904761905,94.5977677590167,7.05376357990312,115,980
"M_PL_007.csv","SHUFFLE",8.72698412698413,7.80083915102943,37.751448652755,85,980
"M_PL_007.csv","VAZ",35.3308496732026,92.4345127553653,5.42774685512766,85,980
"M_PL_007.csv","SYTR",43.8635042735043,84.861618775073,2.5848324666947,85,240
"M_PL_007.csv","SWAP",32.91,85.9507006393305,7.08585372495477,85,980
"M_PL_007.csv","WRND",6.28666666666667,0.442509651584805,30.968786025828,85,980
"M_PL_007.csv","BVAZ",12.6837037037037,29.1376219730442,22.2933877723572,85,85
"M_PL_007.csv","BSHUFFLE",20.045772005772,60.7884936818791,8.79444570623991,85,85
"M_PL_007.csv","PATEFIELD",38.896075036075,92.122423491401,6.61858100495941,103,980
"M_PL_007.csv","RND",7.89142857142857,-0.47165183835712,31.2664648094223,85,85
"M_PL_007.csv","MGEN",40.5244444444444,91.6659135544973,6.71532471539046,114,980
"M_PL_007.csv","SHUFFLE",5.62571428571429,0.711826441986281,46.7113224914797,85,980
"M_PL_007.csv","VAZ",31.5746031746032,85.0766807789625,6.05416790933857,85,980
"M_PL_007.csv","SYTR",44.7296451696452,75.6689369087306,4.507875791077,85,230
"M_PL_007.csv","SWAP",35.1567676767677,90.1282178788937,5.51524149040344,85,980
"M_PL_007.csv","WRND",6.37904761904762,1.92926415137604,35.3967414047366,85,980
"M_PL_007.csv","BVAZ",15.429417989418,41.0054839972297,16.7796025054826,85,85
"M_PL_007.csv","BSHUFFLE",17.50329004329,60.4659782297852,9.55676679436029,85,85
"M_PL_007.csv","PATEFIELD",37.632962962963,94.4883191267681,5.85602518799309,103,980
"M_PL_007.csv","RND",7.82222222222222,1.47596335753957,37.3509844587215,85,85
"M_PL_007.csv","MGEN",44.6333333333333,92.3601497581403,5.58182146640702,113,980
"M_PL_007.csv","SHUFFLE",4.63333333333333,-10.5606781720297,39.1386682001251,85,980
"M_PL_007.csv","VAZ",35.0244444444444,95.0671740616988,4.98256535198534,85,980
"M_PL_007.csv","SYTR",31.1448917748918,68.1043791787769,5.78279390586769,85,166
"M_PL_007.csv","SWAP",35.9144877344877,94.8791025490281,5.26865935607372,85,980
"M_PL_007.csv","WRND",5.88222222222222,-6.45869122961113,28.8400227411652,85,980
"M_PL_007.csv","BVAZ",12.004126984127,28.6039745734615,15.7489036613181,85,85
"M_PL_007.csv","BSHUFFLE",19.7999422799423,65.2073041822624,8.73906340502061,85,85
"M_PL_007.csv","PATEFIELD",42.7899855699856,95.1819828457409,5.43773847901266,103,980
"M_PL_007.csv","RND",6.27984126984127,-8.53057832115477,32.266820377934,85,85
"M_PL_007.csv","MGEN",47.5995555555556,97.3914208998778,6.78293387431057,115,980
"M_PL_007.csv","SHUFFLE",6.46349206349206,17.9603854361585,41.8793013654682,85,980
"M_PL_007.csv","VAZ",34.3860927960928,89.787304513106,6.1847993792388,85,980
"M_PL_007.csv","SYTR",42.807152194211,75.9661409270162,4.03807984631687,85,175
"M_PL_007.csv","SWAP",29.7769312169312,86.3006056583656,7.33686648670676,85,980
"M_PL_007.csv","WRND",8.11587301587302,5.66630418785633,24.3206999008579,85,980
"M_PL_007.csv","BVAZ",10.6274603174603,33.5830039052501,19.7113561250894,85,85
"M_PL_007.csv","BSHUFFLE",18.0304184704185,40.9011099025054,12.6268407877215,85,85
"M_PL_007.csv","PATEFIELD",42.3776470588235,90.5720299026143,6.63309801104411,99,980
"M_PL_007.csv","RND",6.18126984126984,8.37666450774564,34.4896513905335,85,85
"M_PL_007.csv","MGEN",38.1149206349206,90.632650108682,7.40067949065423,110,980
"M_PL_007.csv","SHUFFLE",8.08793650793651,-9.59247452027743,36.6703612663062,85,980
"M_PL_007.csv","VAZ",40.2755555555556,93.9535882716779,5.2734273106333,85,980
"M_PL_007.csv","SYTR",38.6393650793651,81.6928539767188,1.0064042805831,85,198
"M_PL_007.csv","SWAP",35.0457142857143,87.0858284137556,6.62553798053037,85,980
"M_PL_007.csv","WRND",7.65460317460317,-0.547636635814748,25.3762912766446,85,980
"M_PL_007.csv","BVAZ",11.6533333333333,33.6698113950698,20.2193519227108,85,85
"M_PL_007.csv","BSHUFFLE",17.9154978354978,58.6821754807768,10.2555918939224,85,85
"M_PL_007.csv","PATEFIELD",42.3868975468976,91.7252179422589,5.76376073175122,99,980
"M_PL_007.csv","RND",7.93746031746032,13.8014102815,26.6943607964645,85,85
"M_PL_007.csv","MGEN",47.3004232804233,93.8760613918397,5.84303060917074,110,980
"M_PL_007.csv","SHUFFLE",6.61333333333333,3.27232160851401,38.848359015866,85,980
"M_PL_007.csv","VAZ",41.2325925925926,95.5556468145919,5.20021772985047,85,980
"M_PL_007.csv","SYTR",32.7743650793651,76.7580173530881,2.91463660389868,85,191
"M_PL_007.csv","SWAP",28.328658008658,87.254389446894,5.56610892996025,85,980
"M_PL_007.csv","WRND",7.18444444444444,-3.11011421416017,32.128677565406,85,980
"M_PL_007.csv","BVAZ",13.7037037037037,31.7101282425765,23.4831562907727,85,85
"M_PL_007.csv","BSHUFFLE",19.4314285714286,59.4562312720622,9.39752909049609,85,85
"M_PL_007.csv","PATEFIELD",39.7419771651351,90.3825330664269,6.69349603205839,109,980
"M_PL_007.csv","RND",7.36190476190476,8.58860245477528,23.7124131225104,85,85
"M_PL_007.csv","MGEN",40.2723232323232,92.4961646076715,7.84148628561867,113,980
"M_PL_007.csv","SHUFFLE",8.89015873015873,-2.55194682754085,42.8771161609064,85,980
"M_PL_007.csv","VAZ",37.2905982905983,95.8530772607422,5.00457814352553,85,980
"M_PL_007.csv","SYTR",39.8249206349206,77.1522090845653,1.68451846048344,85,222
"M_PL_007.csv","SWAP",30.0842328042328,89.8163218950848,6.11101164162961,85,980
"M_PL_007.csv","WRND",7.7352380952381,-4.76488022005048,34.9642819954911,85,980
"M_PL_007.csv","BVAZ",17.1444444444444,27.6137217173706,20.5180003170491,85,85
"M_PL_007.csv","BSHUFFLE",16.5481962481962,60.4582539043033,9.08845590386781,85,85
"M_PL_007.csv","PATEFIELD",42.3489278752437,95.7791345950657,5.48436350967051,103,980
"M_PL_007.csv","RND",7.71174603174603,6.51406245206418,27.4809704007523,85,85
"M_PL_007.csv","MGEN",37.8407407407407,82.3730341599008,9.86718490325189,120,980
"M_PL_007.csv","SHUFFLE",8.76857142857143,3.05982668860206,35.4093986457198,85,980
"M_PL_007.csv","VAZ",32.1231481481482,92.445401883127,5.59318915846624,85,980
"M_PL_007.csv","SYTR",44.6360224089636,81.1143584647352,2.39162947493675,85,189
"M_PL_007.csv","SWAP",28.5766666666667,88.8655487267253,6.79434903889435,85,980
"M_PL_007.csv","WRND",6.98301587301587,-4.310926913893,32.7529725709395,85,980
"M_PL_007.csv","BVAZ",10.7111111111111,36.2931261005483,24.483248942635,85,85
"M_PL_007.csv","BSHUFFLE",18.7479365079365,58.5243594244199,8.93185778492159,85,85
"M_PL_007.csv","PATEFIELD",41.8323626373626,92.720950171248,6.23062631452462,103,980
"M_PL_007.csv","RND",6.46809523809524,18.6042824657424,23.6916384911754,85,85
"M_PL_007.csv","MGEN",37.8722222222222,91.8261600051703,5.78283410535103,95,980
"M_PL_007.csv","SHUFFLE",6.95904761904762,-1.58561090647935,38.527445895327,85,980
"M_PL_007.csv","VAZ",35.5109523809524,90.511176005389,5.98551611506528,85,980
"M_PL_007.csv","SYTR",31.1446031746032,69.0915457973865,2.6496152350608,85,140
"M_PL_007.csv","SWAP",33.1080808080808,85.5775014618387,6.47541722401691,85,980
"M_PL_007.csv","WRND",9.67920634920635,0.555331717524199,29.4984027810776,85,980
"M_PL_007.csv","BVAZ",16.0933333333333,41.0464468408962,16.807796713016,85,85
"M_PL_007.csv","BSHUFFLE",19.2768831168831,64.7622080832269,8.98657759937875,85,85
"M_PL_007.csv","PATEFIELD",42.0295997239475,93.696226261531,6.05984034614551,108,980
"M_PL_007.csv","RND",7.20634920634921,2.40519063095909,27.9511823117198,85,85
"M_PL_007.csv","MGEN",40.7542857142857,91.0815682303966,5.99423783796537,110,980
"M_PL_007.csv","SHUFFLE",6.73888888888889,-0.362893235561851,37.0004760543959,85,980
"M_PL_007.csv","VAZ",35.9533333333333,93.7949233107319,5.68984705102055,85,980
"M_PL_007.csv","SYTR",51.1911111111111,76.932768932842,8.45045837019014,85,236
"M_PL_007.csv","SWAP",30.2383061383061,85.1228397840196,8.76413258000783,85,980
"M_PL_007.csv","WRND",6.80666666666667,-11.8673879742841,30.2236212439434,85,980
"M_PL_007.csv","BVAZ",16.7944444444444,38.6835552734952,17.4867496472107,85,85
"M_PL_007.csv","BSHUFFLE",19.4543434343434,53.4361957593538,10.7246923838886,85,85
"M_PL_007.csv","PATEFIELD",41.3595642701525,88.9734269909823,6.16600221989937,95,980
"M_PL_007.csv","RND",8.65126984126984,-8.05010081542151,33.0149289454125,85,85
"M_PL_007.csv","MGEN",42.295873015873,90.951930477043,6.50833869724892,114,980
"M_PL_007.csv","SHUFFLE",8.37333333333333,4.66925976821507,41.6587228387559,85,980
"M_PL_007.csv","VAZ",33.4244444444444,82.2484239886774,7.59929375042539,85,980
"M_PL_007.csv","SYTR",35.1837373737374,68.0024224155469,2.3864073960837,85,181
"M_PL_007.csv","SWAP",31.16,85.6787885073462,5.78333563294724,85,980
"M_PL_007.csv","WRND",6.73222222222222,-4.04620117275305,30.7815787480325,85,980
"M_PL_007.csv","BVAZ",13.3919480519481,33.537888990771,18.5064462491656,85,85
"M_PL_007.csv","BSHUFFLE",17.0635497835498,59.1216520821286,10.9114761411777,85,85
"M_PL_007.csv","PATEFIELD",39.9972438672439,91.3208907902751,6.48498036868576,109,980
"M_PL_007.csv","RND",8.55333333333333,2.45660949146339,32.2322366288131,85,85
"M_PL_007.csv","MGEN",39.7651515151515,91.9965886663185,6.13295158635478,106,980
"M_PL_007.csv","SHUFFLE",9.40111111111111,18.5868637648835,39.0160478147737,85,980
"M_PL_007.csv","VAZ",36.4291005291005,90.4750006813413,5.64947181271463,85,980
"M_PL_007.csv","SYTR",34.2256769374416,70.6360375799105,4.18559624783639,85,206
"M_PL_007.csv","SWAP",26.5636467236467,81.6972261307315,8.40936259803298,85,980
"M_PL_007.csv","WRND",7.84666666666667,9.69726295170813,31.6109773563185,85,980
"M_PL_007.csv","BVAZ",12.8039682539683,32.1935154270151,19.8528831982705,85,85
"M_PL_007.csv","BSHUFFLE",18.4384126984127,59.2691797187484,9.7037801707724,85,85
"M_PL_007.csv","PATEFIELD",39.2666666666667,94.5087645508161,7.47543393935532,97,980
"M_PL_007.csv","RND",8.24698412698413,6.56160705338521,34.7601560095152,85,85
"M_PL_007.csv","MGEN",41.8315044858523,90.9879237676922,8.16557053601509,111,980
"M_PL_007.csv","SHUFFLE",4.62857142857143,3.1932304758586,43.6761068423889,85,980
"M_PL_007.csv","VAZ",36.6754248366013,89.1944348989029,5.9855057358759,85,980
"M_PL_007.csv","SYTR",31.6886324786325,61.2254644759859,3.57644240730581,85,124
"M_PL_007.csv","SWAP",29.3707814407814,86.5278528194696,7.49754312825365,85,980
"M_PL_007.csv","WRND",8.70746031746032,-1.48577305500461,24.8506817369919,85,980
"M_PL_007.csv","BVAZ",12.1055555555556,23.5559808335564,21.63581106708,85,85
"M_PL_007.csv","BSHUFFLE",18.9023376623377,45.3557902428198,11.6181224785405,85,85
"M_PL_007.csv","PATEFIELD",39.8583231583232,93.7289352889617,5.78184070291207,107,980
"M_PL_007.csv","RND",8.52857142857143,15.2384527089224,27.0005473878329,85,85
"M_PL_007.csv","MGEN",42.393776106934,97.2791541341677,6.44643644889111,108,980
"M_PL_007.csv","SHUFFLE",7.62,2.35023488975765,42.7320718930183,85,980
"M_PL_007.csv","VAZ",30.4903703703704,93.8887789284157,5.61303304749536,85,980
"M_PL_007.csv","SYTR",52.8485680332739,69.6762294738638,6.68894770836919,85,238
"M_PL_007.csv","SWAP",30.6144444444444,88.4882853590585,6.5863731078496,85,980
"M_PL_007.csv","WRND",8.23904761904762,10.4693541587325,23.6053261391548,85,980
"M_PL_007.csv","BVAZ",9.19142857142857,28.9433135759322,23.8248134593874,85,85
"M_PL_007.csv","BSHUFFLE",17.8438095238095,50.8034390189186,11.5551125271476,85,85
"M_PL_007.csv","PATEFIELD",40.6361904761905,90.7366304306683,6.15387829112223,101,980
"M_PL_007.csv","RND",7.60534391534391,6.35693848354793,27.0535101257205,85,85
"M_PL_007.csv","MGEN",40.550101010101,91.562131817925,5.48669784222626,100,980
"M_PL_007.csv","SHUFFLE",7.59206349206349,-8.31661373882718,51.0395055944621,85,980
"M_PL_007.csv","VAZ",39.6317126148705,94.1750612528529,5.53587301119776,85,980
"M_PL_007.csv","SYTR",40.3504761904762,70.0691001177798,5.41734516783961,85,122
"M_PL_007.csv","SWAP",35.7239316239316,88.9284079622558,6.04051991654137,85,980
"M_PL_007.csv","WRND",6.85777777777778,-3.13479903849967,27.711695317975,85,980
"M_PL_007.csv","BVAZ",15.4709090909091,48.544145912567,15.2618980574341,85,85
"M_PL_007.csv","BSHUFFLE",18.1749206349206,55.7637632604186,10.8908624937153,85,85
"M_PL_007.csv","PATEFIELD",40.6073015873016,91.9255766232482,6.17201793948208,105,980
"M_PL_007.csv","RND",8.21365079365079,1.85709509796235,36.6082981320722,85,85
"M_PL_007.csv","MGEN",39.3566666666667,93.328136833901,6.00255982072205,106,980
"M_PL_007.csv","SHUFFLE",8.88888888888889,-0.243829532011786,39.8616165815461,85,980
"M_PL_007.csv","VAZ",37.6722222222222,95.8241512870707,5.31622668969287,85,980
"M_PL_007.csv","SYTR",49.9080423280423,78.183127823384,6.20334608001097,85,215
"M_PL_007.csv","SWAP",29.624126984127,92.8231615122557,6.16255516363447,85,980
"M_PL_007.csv","WRND",7.02285714285714,8.11798383453145,28.4216845000742,85,980
"M_PL_007.csv","BVAZ",13.5222222222222,42.8037815114672,18.348625877267,85,85
"M_PL_007.csv","BSHUFFLE",21.6815295815296,60.522629630371,8.68908859285864,85,85
"M_PL_007.csv","PATEFIELD",41.1988888888889,89.7611608915537,6.28603265112139,102,980
